sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,effective_daily,blend_monthly,system_monthly,effective_monthly,actual_monthly,actual_daily,version_no,version_status
DJ505349_2,UK BW铁木软包床LIWS-01  HQ 灰色+火烧色 一件一箱 135*190,ALL,AMAZON,C,T4B,1.6313,0.8770,0.8770,50.57,27.19,27.19,133,4.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505349_3,UK BW铁木软包床LIWS-01  HQ 灰色+火烧色 一件一箱 150*200,ALL,AMAZON,C,T4B,0.8720,0.4688,0.4688,27.03,14.53,14.53,96,3.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505349_4,UK BW铁木软包床LIWS-01  HQ 灰色+火烧色 一件一箱 120*190,ALL,AMAZON,C,T4B,1.5593,0.8383,0.8383,48.34,25.99,25.99,119,3.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505350_1,UK BW铁木软包床LIWS-01  HQ 白色+原木色 一件一箱 90*190,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505350_2,UK BW铁木软包床LIWS-01  HQ 白色+原木色 一件一箱 135*190,ALL,AMAZON,C,T4B,1.1780,0.6333,0.6333,36.52,19.63,19.63,3,0.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505350_3,UK BW铁木软包床LIWS-01  HQ 白色+原木色 一件一箱 150*200,ALL,AMAZON,C,T4B,0.5577,0.2998,0.2998,17.29,9.29,9.29,84,2.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505351_1,UK BW铁木软包床LIWS-01  HQ 黑色PU+黑色 一件一箱 90*190,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505351_3,UK BW铁木软包床LIWS-01  HQ 黑色PU+黑色 一件一箱 150*200,ALL,AMAZON,C,T4B,1.0692,0.5748,0.5748,33.15,17.82,17.82,19,0.6129,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505352_1,"UK DC铁木床LIW-01  HQ 黑色+火烧色  一件一箱 ,90*190",ALL,AMAZON,C,T4B,1.9022,1.0226,1.0226,58.97,31.70,31.70,151,4.8710,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505352_2,"UK DC铁木床LIW-01  HQ 黑色+火烧色  一件一箱,135*190",ALL,AMAZON,C,T4A,2.4194,1.2573,1.2573,75.00,38.98,38.98,26,0.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505352_3,UK DC铁木床LIW-01  HQ 黑色+火烧色  一件一箱 150*200,ALL,AMAZON,C,T4B,1.4505,0.7798,0.7798,44.97,24.17,24.17,111,3.5806,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505353_1,"US HA 书桌 VT06 冰箱门转角波浪纹加高梳妆台玻璃柜+七彩流光灯+插座 一件两箱A/B 颜色->#1,原木橡木色",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,5,0.1613,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505353_1,"US HA 书桌 VT06 冰箱门转角波浪纹加高梳妆台玻璃柜+七彩流光灯+插座 一件两箱A/B 颜色->#1,原木橡木色",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505353_2,"US HA 书桌 VT06 冰箱门转角波浪纹加高梳妆台玻璃柜+七彩流光灯+插座 一件两箱A/B 颜色->#2,白色麻面",ALL,AMAZON,C,T4B,0.6126,0.3294,0.3294,18.99,10.21,10.21,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505354_1,"US BF 储物柜 DT13 10抽复古回型抽面 一件两箱A/B 颜色->#1,黑顶+白麻面",ALL,UNKNOWN,C,T4B,1.1066,0.5312,0.5312,34.30,16.47,16.47,47,1.5161,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505354_2_WF,"US BF 储物柜 DT13 10抽复古回型抽面 一件两箱A/B 颜色->#2,纯黑麻面",ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505355_1,EU BW 悬浮床BXF-Q01床头两层+灯带+插排HQ602灰色麻布+火烧色 一件一箱90*190,ALL,AMAZON,C,T4B,0.6401,0.3441,0.3441,19.84,10.67,10.67,76,2.4516,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505355_2,EU BW 悬浮床BXF-Q01床头两层+灯带+插排HQ602灰色麻布+火烧色 一件一箱90*200,ALL,AMAZON,C,T4B,0.7258,0.3902,0.3902,22.50,12.10,12.10,53,1.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505356_1,EU BW 悬浮床BXF-Q01床头两层+灯带+插排HQ602白色麻布+原木色 一件一箱90*190,ALL,AMAZON,C,T4B,0.4830,0.2596,0.2596,14.97,8.05,8.05,60,1.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505356_2,EU BW 悬浮床BXF-Q01床头两层+灯带+插排HQ602白色麻布+原木色 一件一箱90*200,ALL,AMAZON,C,T4B,0.3181,0.1710,0.1710,9.86,5.30,5.30,23,0.7419,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505357_2,"US HA BT01 模块化竖条纹对开门餐边柜不超22kg 一件一箱 颜色->#2,黑色浮雕",ALL,AMAZON,C,T4B,0.5896,0.2830,0.2830,18.28,8.77,8.77,26,0.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505358_1,EU FR镜柜 大小门弧角双灯带80*60cm 欧标2AC+1U1T 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,1.3681,0.7355,0.7355,42.41,22.80,22.80,74,2.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505359_1,EU FR镜柜 大小门单灯带无挂篮80*60cm 欧标2AC+1U1T 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.4808,0.2585,0.2585,14.90,8.01,8.01,254,8.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505360_1,EU FR镜柜 大小门单灯带 1层开放格有挂篮80*70cm 欧标2AC+1U1T 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.8665,0.4658,0.4658,26.86,14.44,14.44,74,2.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505361_1,EU FR浴室窄高柜 板式 一抽+纸巾架 铣槽包覆柜门一件一箱 颜色->白色,ALL,AMAZON,C,T4B,1.6418,0.8826,0.8826,50.90,27.36,27.36,69,2.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505362_1,EU FR浴室窄高柜 板式 两抽三格 铣槽包覆柜门 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,1.7731,0.9532,0.9532,54.97,29.55,29.55,60,1.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505363_1,EU FR镜柜 拼色板式大小门双灯带80*65cm 欧标2AC+1U1T 一件一箱 颜色->白色,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505364_1,EU FR板竹双开门水槽柜 一件一箱 颜色->白色,ALL,AMAZON,B,T4B,4.2484,2.2839,2.2839,131.70,70.80,70.80,215,6.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_1,US 拱形书架L高桌 一件两箱 颜色->白麻,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,9,0.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_1,US 拱形书架L高桌 一件两箱 颜色->白麻,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_1,US 拱形书架L高桌 一件两箱 颜色->白麻,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_1,US 拱形书架L高桌 一件两箱 颜色->白麻,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_2,US 拱形书架L高桌 一件两箱 颜色->黑麻,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_2,US 拱形书架L高桌 一件两箱 颜色->黑麻,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_2,US 拱形书架L高桌 一件两箱 颜色->黑麻,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_2,US 拱形书架L高桌 一件两箱 颜色->黑麻,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_3,US 拱形书架L高桌 一件两箱 颜色->棕色,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,24,0.7742,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_3,US 拱形书架L高桌 一件两箱 颜色->棕色,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505368_3,US 拱形书架L高桌 一件两箱 颜色->棕色,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505369_1,EU AG软包床 绒布四抽 1灯带 欧标3U+1T插排 1.6*2m 一件两箱 颜色->米白,ALL,AMAZON,C,T4B,0.5714,0.3072,0.3072,17.71,9.52,9.52,35,1.1290,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505370_1,"UK DC气动床BQD-01 603 HQ 白色麻布+原木色一件两箱,90*190",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505370_3,UK DC气动床BQD-01 603 HQ 白色麻布+原木色一件两箱150*200,ALL,AMAZON,C,T4B,0.5995,0.3223,0.3223,18.58,9.99,9.99,3,0.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505370_4,UK DC气动床BQD-01 603 HQ 白色麻布+原木色一件两箱 120*190,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,77,2.4839,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505371_1,US UA 大款(120cm)可拉伸镜面梳妆台 一件两箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.2775,0.1492,0.1492,8.60,4.63,4.63,15,0.4839,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505371_1,US UA 大款(120cm)可拉伸镜面梳妆台 一件两箱 颜色->白色,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_1,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+棕,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_1,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+棕,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_1,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+棕,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_2,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+989-3灰色,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_2,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+989-3灰色,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_2,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+989-3灰色,ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_2,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+989-3灰色,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_2,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->黑麻+989-3灰色,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_3,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->白麻+棕,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_3,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->白麻+棕,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_3,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->白麻+棕,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505372_3,US 现代轻美式双侧储物L行政桌 一件两箱 颜色->白麻+棕,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505373_1,"US ER DK-TM02 71英寸升降行政桌 一件两箱 颜色->#1,胡桃木+黑麻",ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,71,2.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505373_1,"US ER DK-TM02 71英寸升降行政桌 一件两箱 颜色->#1,胡桃木+黑麻",ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,42,1.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505373_1,"US ER DK-TM02 71英寸升降行政桌 一件两箱 颜色->#1,胡桃木+黑麻",ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505374_1,EU AG 角落软包床 4抽 2置物层 0.9*2m 一件两箱 颜色->深灰色,ALL,AMAZON,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505374_1,EU AG 角落软包床 4抽 2置物层 0.9*2m 一件两箱 颜色->深灰色,ALL,UNKNOWN,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505374_2,EU AG 角落软包床 4抽 2置物层 0.9*2m 一件两箱 颜色->米白,ALL,UNKNOWN,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505375_1,EU AG 角落软包床 4抽 2置物层 1.4*2m 一件两箱 颜色->深灰色,ALL,AMAZON,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505375_1,EU AG 角落软包床 4抽 2置物层 1.4*2m 一件两箱 颜色->深灰色,ALL,UNKNOWN,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505375_2,EU AG 角落软包床 4抽 2置物层 1.4*2m 一件两箱 颜色->米白,ALL,UNKNOWN,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505376_1,EU VD 板式面盆柜 上下双抽 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,1.0890,0.5855,0.5855,33.76,18.15,18.15,84,2.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505377_1,EU VD 板式面盆柜 上下双抽 侧边置物层左右互换 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.4626,0.2487,0.2487,14.34,7.71,7.71,26,0.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505378_2,US AG 板式床 乡村风拼框 掀盖靠背 4抽 F款 一件两箱 颜色->灰色,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505378_2,US AG 板式床 乡村风拼框 掀盖靠背 4抽 F款 一件两箱 颜色->灰色,ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505379_1,EU FR浴室宽高柜 拼框玻璃柜门含灯光 上下双开门 两格H180 一件一箱  颜色->白色,ALL,AMAZON,C,T4B,1.1143,0.5349,0.5349,34.54,16.58,16.58,43,1.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505380_1,EU FR浴室高柜 拼框玻璃柜门含灯光 上下单开门 两格H190 一件一箱  颜色->白色,ALL,AMAZON,C,T4B,0.5071,0.2434,0.2434,15.72,7.55,7.55,112,3.6129,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505381_1,EU FR浴室高柜 拼框玻璃柜门含灯光 上下单开门 1格1抽H180 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.2571,0.1234,0.1234,7.97,3.83,3.83,57,1.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505382_1,EU FR浴室窄高柜 拼框玻璃柜门含灯光 上下单开门 三格H180 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.1143,0.0549,0.0549,3.54,1.70,1.70,180,5.8065,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505383_1,"US GSI-921T 儿童双层床+小桌 99*190 一件一箱  颜色->#1,白色",ALL,TIKTOK,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,7,0.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505383_1,"US GSI-921T 儿童双层床+小桌 99*190 一件一箱  颜色->#1,白色",ALL,WALMART,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,8,0.2581,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505383_2,US GSI-921T 儿童双层床+小桌 99*190 一件一箱  颜色->黑色,ALL,TIKTOK,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,8,0.2581,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505384_1,"US GSI-922T 儿童双层床+书柜 99*190 一件一箱  颜色->#1,纯白",ALL,AMAZON,B,T4A,2.6970,1.2514,1.2514,83.61,38.79,38.79,106,3.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505384_1,"US GSI-922T 儿童双层床+书柜 99*190 一件一箱  颜色->#1,纯白",ALL,TIKTOK,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,6,0.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505384_1,"US GSI-922T 儿童双层床+书柜 99*190 一件一箱  颜色->#1,纯白",ALL,WALMART,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,5,0.1613,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505384_2,US GSI-922T 儿童双层床+书柜 99*190 一件一箱  颜色->黑色,ALL,UNKNOWN,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,15,0.4839,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505384_3,US GSI-922T 儿童双层床+书柜 99*190 一件一箱  颜色->粉色,ALL,AMAZON,B,T4B,0.8626,0.4141,0.4141,26.74,12.84,12.84,72,2.3226,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505384_3,US GSI-922T 儿童双层床+书柜 99*190 一件一箱  颜色->粉色,ALL,TIKTOK,B,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,7,0.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505385_1,"USHA DFS-DT48 凹槽抽面无把手12抽矮柜 160cm 一件两箱 颜色->#1,黑色麻面",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505385_2,"USHA DFS-DT48 凹槽抽面无把手12抽矮柜 160cm 一件两箱 颜色->#2,白色麻面",ALL,AMAZON,C,T4B,0.6720,0.2742,0.2742,20.83,8.50,8.50,6,0.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505385_2,"USHA DFS-DT48 凹槽抽面无把手12抽矮柜 160cm 一件两箱 颜色->#2,白色麻面",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_1,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#1,黑色麻面",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_1,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#1,黑色麻面",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_1,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#1,黑色麻面",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_1,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#1,黑色麻面",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_2,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#2,白色麻面",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_2,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#2,白色麻面",ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_2,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#2,白色麻面",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_2,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#2,白色麻面",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505386_2,"USHA DFS-DT19 凹槽抽面无拉手8抽矮柜 140cm 一件两箱 颜色->#2,白色麻面",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505387_1,US SD 1.8米商用升降桌 一件两箱  颜色->棕+黑,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,288,9.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505387_2,US SD 1.8米商用升降桌 一件两箱  颜色->灰+黑,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,172,5.5484,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505387_3,US SD 1.8米商用升降桌 一件两箱  颜色->白麻,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,96,3.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505390_3,US SSR OFD-03 斜侧框 2抽+1置物空格床头柜 一件一包 颜色->白橡色,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505390_3,US SSR OFD-03 斜侧框 2抽+1置物空格床头柜 一件一包 颜色->白橡色,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505391_1,"USHA YSY-DT53 模块化竖条抽面造型6斗矮柜 140cm 一件一箱 颜色->#1,原木橡木",ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,6,0.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505391_2,"USHA YSY-DT53 模块化竖条抽面造型6斗矮柜 140cm 一件一箱 颜色->#2,黑色浮雕",ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,5,0.1613,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505392_1,"USHA YSY-DT54 模块化竖条抽面造型5斗高柜 70cm 一件一箱 颜色->#1,原木橡木",ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505393_1,"US UA CNT-CW01储物玄关桌180cm长 一件一箱 颜色->#1,原木色",ALL,TEMU,C,T4B,0.6714,0.3223,0.3223,20.81,9.99,9.99,17,0.5484,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505393_1,"US UA CNT-CW01储物玄关桌180cm长 一件一箱 颜色->#1,原木色",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,3,0.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ505394_1,US DC 铁木床 CBF-10L 铁木角落床气动款- 150G T 一件一箱 颜色->黑色,ALL,AMAZON,C,T4A,2.7595,1.2804,1.2804,85.54,39.69,39.69,103,3.3226,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
